;release cooling;meas lee;radiation;radiation sum;status;vent temp;meas curtain 2;meas grh temp;meas grh temp;set heat temp;set vent temp;meas outside temp;heat temp
;jbpc:Cmp 8;jbpc:CMP 8 VENT.CONTR;jbpc:WEATHER RAD SENS;jbpc:WEATHER RAD SENS;jbpc:CMP 8 SWI COOL;jbpc:Cmp 8;jbpc:CMP 8 CURTAIN 2;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:WEATHER;jbpc:Cmp 8
;;%;W/m²;J/cm²;;°C;%;°C;°C;°C;°C;°C;°C
02-12-2024 10:25:00;0;7.83;377.67;190.23;0;;0;22.93;22.93;20;21;13.6;
02-12-2024 10:30:00;0;16.8;388.23;201.8;0;;0;23.33;23.33;20;21;13.83;
02-12-2024 10:35:00;0;29.37;398.67;214.37;0;;0;23.73;23.73;20;21;14.06;
02-12-2024 10:40:00;0;36.7;408.1;226.8;0;;0;24.13;24.13;20;21;14.1;
02-12-2024 10:45:00;0;41.4;416.53;239.37;0;;0;24.36;24.36;20;21;14.1;
02-12-2024 10:50:00;0;44;424.53;252.37;0;;0;24.34;24.34;20;21;14.21;
02-12-2024 10:55:00;0;45.7;433.1;265.37;0;;0;24.3;24.3;20;21;14.24;
02-12-2024 11:00:00;0;50.4;442.1;278.37;0;;0;24.47;24.47;20;21;14.26;
02-12-2024 11:05:00;0;55.83;450.53;291.93;0;;0;24.66;24.66;20;21;14.36;
02-12-2024 11:10:00;0;62.53;458.53;305.93;0;;0;24.7;24.7;20;21;14.51;
02-12-2024 11:15:00;0;66;465.97;319.93;0;;0;24.76;24.76;20;21;14.83;
02-12-2024 11:20:00;0;69.4;471.83;334.5;0;;0;24.86;24.86;20;21;14.94;
02-12-2024 11:25:00;0;74.83;475.7;348.93;0;;0;24.84;24.84;20;21;14.96;
02-12-2024 11:30:00;0;80.97;478.7;363.5;0;;0;24.86;24.86;20;21;14.94;
02-12-2024 11:35:00;0;87.4;481.13;377.93;0;;0;24.9;24.9;20;21;14.96;
02-12-2024 11:40:00;0;90;485.4;392.5;0;;0;24.96;24.96;20;21;15.06;
02-12-2024 11:45:00;0;90;488.57;406.93;0;;0;25.06;25.06;20;21;15.16;
02-12-2024 11:50:00;0;90;489;421.5;0;;0;25.21;25.21;20;21;15.37;
02-12-2024 11:55:00;0;90;491.27;436.5;0;;0;25.36;25.36;20;21;15.5;
02-12-2024 12:00:00;0;90;495.27;451.5;0;;0;25.51;25.51;20;21;15.95;
02-12-2024 12:05:00;0;90;497.57;466.5;0;;0;25.66;25.66;20;21;15.96;
02-12-2024 12:10:00;0;90;498;481.5;0;;0;25.7;25.7;20;21;15.81;
02-12-2024 12:15:00;0;90;476.47;495.37;0;;0;25.53;25.53;20;21;16.01;
02-12-2024 12:20:00;0;90;473.03;509.5;0;;0;25.4;25.4;20;21;15.93;
02-12-2024 12:25:00;0;90;457.5;523.37;0;;0;25.46;25.46;20;21;15.97;
02-12-2024 12:30:00;0;90;362.63;532.4;0;;0;25.1;25.1;20;21;15.82;
02-12-2024 12:35:00;0;90;359.4;542.37;0;;0;24.74;24.74;20;21;15.77;
02-12-2024 12:40:00;0;90;427.07;556.5;0;;0;24.93;24.93;20;21;16.07;
02-12-2024 12:45:00;0;90;461.73;570.93;0;;0;24.99;24.99;20;21;16.26;
02-12-2024 12:50:00;0;90;482.07;585.5;0;;0;25.01;25.01;20;21;16.13;
02-12-2024 12:55:00;0;90;491.27;600.5;0;;0;25.04;25.04;20;21;16.11;
02-12-2024 13:00:00;0;90;488.47;614.93;0;;0;25.06;25.06;20;21;16.09;
02-12-2024 13:05:00;0;89.43;491.23;629.5;0;;0;25.04;25.04;20;21;16.23;
02-12-2024 13:10:00;0;89;494.87;644.5;0;;0;25.11;25.11;20;21;16.34;
02-12-2024 13:15:00;0;89;498.53;659.5;0;;0;25.14;25.14;20;21;16.19;
02-12-2024 13:20:00;0;89;500.3;674.5;0;;0;25.21;25.21;20;21;16.27;
02-12-2024 13:25:00;0;89;505.8;690.07;0;;0;25.47;25.47;20;21;16.51;
02-12-2024 13:30:00;0;89;510.43;705.5;0;;0;25.66;25.66;20;21;16.43;
02-12-2024 13:35:00;0;89;442;717.67;0;;0;25.3;25.3;20;21;16.13;
02-12-2024 13:40:00;0;89;370.17;728.23;0;;0;24.77;24.77;20;21;15.94;
02-12-2024 13:45:00;0;84.47;368.6;739.23;0;;0;24.37;24.37;20;21;15.84;
02-12-2024 13:50:00;0;81;380.13;750.23;0;;0;24.14;24.14;20;21;15.8;
02-12-2024 13:55:00;0;77.6;383.27;761.23;0;;0;24.1;24.1;20;21;15.86;
02-12-2024 14:00:00;0;75;382.73;772.8;0;;0;24.1;24.1;20;21;15.73;
02-12-2024 14:05:00;0;71.06;346.66;783.07;0;;0;24.1;24.1;20;21;15.66;
02-12-2024 14:10:00;0;65.2;325.04;792.6;0;;0;23.99;23.99;20;21;15.53;
02-12-2024 14:15:00;0;60.2;288.12;799.8;0;;0;23.73;23.73;20;21;15.4;
02-12-2024 14:20:00;0;58;295.76;808.72;0;;0;23.6;23.6;20;21;15.46;
02-12-2024 14:25:00;0;58;336.52;819.6;0;;0;23.66;23.66;20;21;15.61;
02-12-2024 14:30:00;0;58;341.76;830.16;0;;0;23.76;23.76;20;21;15.7;
02-12-2024 14:35:00;0;55.2;346.72;840.6;0;;0;23.8;23.8;20;21;15.7;
02-12-2024 14:40:00;0;53;318.4;849.48;0;;0;23.86;23.86;20;21;15.7;
02-12-2024 14:45:00;0;53;313.84;859.16;0;;0;23.96;23.96;20;21;15.7;
02-12-2024 14:50:00;0;53;294.6;867.92;0;;0;24.06;24.06;20;21;15.59;
02-12-2024 14:55:00;0;50.76;245.84;874.92;0;;0;23.99;23.99;20;21;15.44;
02-12-2024 15:00:00;0;46.2;200.88;880.24;0;;0;23.68;23.68;17.2;21;15.4;
02-12-2024 15:05:00;0;40.64;152.24;883.68;0;;0;23.28;23.28;15;21;15.23;
02-12-2024 15:10:00;0;32.4;156.08;888.36;0;;0;22.93;22.93;15;21;15.16;
02-12-2024 15:15:00;0;24.08;197.96;894.92;0;;0;22.86;22.86;15;21;15.2;
02-12-2024 15:20:00;0;21;205.92;901.36;0;;0;23.01;23.01;15;21;15.26;
02-12-2024 15:25:00;0;21;207.52;907.92;0;;0;23.16;23.16;15;18.2;15.41;
02-12-2024 15:30:00;0;26.04;204.36;913.8;0;;0;23.26;23.26;15;16;15.39;
02-12-2024 15:35:00;0;42.88;162.96;918.24;0;;0;23.19;23.19;15;16;15.24;
02-12-2024 15:40:00;0;56.36;112.36;921.12;0;;0;22.76;22.76;15;16;15.14;
02-12-2024 15:45:00;0;59;82.92;923.12;0;;0;22.22;22.22;15;16;15.04;
02-12-2024 15:50:00;0;61.8;65.48;924.56;0;;0;21.66;21.66;15;16;14.94;
02-12-2024 15:55:00;0;28.16;42.32;925.56;0;;0;21.18;21.18;15;16;14.73;
02-12-2024 16:00:00;0;0;30;926;0;;0;20.94;20.94;15;16;13.82;
02-12-2024 16:05:00;0;0;68.64;928.24;0;;56;20.9;20.9;15;16;12.86;
02-12-2024 16:10:00;0;0;104.04;932.24;0;;100;21.24;21.24;15;16;12.43;
02-12-2024 16:15:00;0;0;99.6;935.68;0;;100;21.67;21.67;15;16;12.24;
02-12-2024 16:20:00;0;0;89.08;938.12;0;;100;21.91;21.91;15;16;12.03;
02-12-2024 16:25:00;0;0;81.52;940.12;0;;100;22;22;15;16;11.84;
02-12-2024 16:30:00;0;0;73.52;942.12;0;;100;22;22;15;16;11.74;
02-12-2024 16:35:00;0;0;64.96;944.12;0;;100;21.94;21.94;15;16;11.64;
02-12-2024 16:40:00;0;0;55.96;945.56;0;;100;21.79;21.79;15;16;11.54;
02-12-2024 16:45:00;0;0;45.84;946.56;0;;82.64;21.64;21.64;15;16;11.44;
02-12-2024 16:50:00;0;0;35.4;947.56;0;;86.36;21.32;21.32;15;16;11.29;
02-12-2024 16:55:00;0;0;26.52;948.56;0;;100;21.04;21.04;15;16;11.03;
02-12-2024 17:00:00;0;0;19.64;949;0;;100;20.94;20.94;15;16;10.84;
02-12-2024 17:05:00;0;0;14.2;949;0;;100;20.79;20.79;15;16;10.69;
02-12-2024 17:10:00;0;0;10.32;949.56;0;;100;20.64;20.64;15;16;10.6;
02-12-2024 17:15:00;0;0;7.32;950;0;;100;20.49;20.49;15;16;10.49;
02-12-2024 17:20:00;0;0;4.32;950;0;;100;20.34;20.34;15;16;10.34;
02-12-2024 17:25:00;0;0;2.44;950;0;;100;20.19;20.19;15;16;10.24;
02-12-2024 17:30:00;0;0;1.44;950;0;;100;20.04;20.04;15;16;10.14;
02-12-2024 17:35:00;0;0;0.44;950;0;;100;19.94;19.94;15;16;10.04;
02-12-2024 17:40:00;0;0;0;950;0;;100;19.79;19.79;15;16;10;
02-12-2024 17:45:00;0;0;0;950;0;;100;19.64;19.64;15;16;9.94;
02-12-2024 17:50:00;0;0;0;950;0;;100;19.49;19.49;15;16;9.84;
02-12-2024 17:55:00;0;0;0;950;0;;100;19.34;19.34;15;16;9.74;
02-12-2024 18:00:00;0;0;0;950;0;;100;19.24;19.24;15;16;9.64;
02-12-2024 18:05:00;0;0;0;950;0;;100;19.14;19.14;15;16;9.49;
02-12-2024 18:10:00;0;0;0;950;0;;100;18.99;18.99;15;16;9.4;
02-12-2024 18:15:00;0;0;0;950;0;;100;18.84;18.84;15;16;9.34;
02-12-2024 18:20:00;0;0;0;950;0;;100;18.74;18.74;15;16;9.3;
02-12-2024 18:25:00;0;0;0;950;0;;100;18.64;18.64;15;16;9.24;
02-12-2024 18:30:00;0;0;0;950;0;;100;18.54;18.54;15;16;9.14;
02-12-2024 18:35:00;0;0;0;950;0;;100;18.44;18.44;15;16;9.04;
02-12-2024 18:40:00;0;0;0;950;0;;100;18.29;18.29;15;16;8.94;
02-12-2024 18:45:00;0;0;0;950;0;;100;18.14;18.14;15;16;8.9;
02-12-2024 18:50:00;0;0;0;950;0;;100;18.1;18.1;15;16;8.79;
02-12-2024 18:55:00;0;0;0;950;0;;100;18.04;18.04;15;16;8.7;
02-12-2024 19:00:00;0;0;0;950;0;;100;17.94;17.94;15;16;8.64;
02-12-2024 19:05:00;0;0;0;950;0;;100;17.84;17.84;15;16;8.6;
02-12-2024 19:10:00;0;0;0;950;0;;100;17.74;17.74;15;16;8.54;
02-12-2024 19:15:00;0;0;0;950;0;;100;17.64;17.64;15;16;8.5;
02-12-2024 19:20:00;0;0;0;950;0;;100;17.54;17.54;15;16;8.44;
02-12-2024 19:25:00;0;0;0;950;0;;100;17.5;17.5;15;16;8.4;
02-12-2024 19:30:00;0;0;0;950;0;;100;17.39;17.39;15;16;8.34;
02-12-2024 19:35:00;0;0;0;950;0;;100;17.3;17.3;15;16;8.3;
02-12-2024 19:40:00;0;0;0;950;0;;100;17.24;17.24;15;16;8.24;
02-12-2024 19:45:00;0;0;0;950;0;;100;17.14;17.14;15;16;8.09;
02-12-2024 19:50:00;0;0;0;950;0;;100;17.04;17.04;15;16;7.94;
02-12-2024 19:55:00;0;0;0;950;0;;100;16.94;16.94;15;16;7.84;
02-12-2024 20:00:00;0;0;0;950;0;;100;16.84;16.84;15;16;7.74;
02-12-2024 20:05:00;0;0;0;950;0;;100;16.74;16.74;15;16;7.64;
02-12-2024 20:10:00;0;0;0;950;0;;100;16.7;16.7;15;16;7.54;
02-12-2024 20:15:00;0;0;0;950;0;;100;16.59;16.59;15;16;7.44;
02-12-2024 20:20:00;0;0;0;950;0;;100;16.5;16.5;15;16;7.29;
02-12-2024 20:25:00;0;0;0;950;0;;100;16.44;16.44;15;16;7.09;
02-12-2024 20:30:00;0;0;0;950;0;;100;16.34;16.34;15;16;6.83;
02-12-2024 20:35:00;0;0;0;950;0;;100;16.24;16.24;15;16;6.64;
02-12-2024 20:40:00;0;0;0;950;0;;100;16.2;16.2;15;16;6.6;
02-12-2024 20:45:00;0;0;0;950;0;;100;16.14;16.14;15;16;6.71;
02-12-2024 20:50:00;0;0;0.56;950;0;;100;15.99;15.99;15;16;6.74;
02-12-2024 20:55:00;0;0;0.44;950;0;;100;15.9;15.9;15;16;6.64;
02-12-2024 21:00:00;0;0;0;950;0;;100;15.84;15.84;15;16;6.6;
02-12-2024 21:05:00;0;0;0;950;0;;100;15.74;15.74;15;16;6.49;
02-12-2024 21:10:00;0;0;0;950;0;;100;15.7;15.7;15;16;6.34;
02-12-2024 21:15:00;0;0;0;950;0;;100;15.7;15.7;15;16;6.19;
02-12-2024 21:20:00;0;0;0;950;0;;100;15.64;15.64;15;16;6.04;
02-12-2024 21:25:00;0;0;0;950;0;;100;15.49;15.49;15;16;5.78;
02-12-2024 21:30:00;0;0;0;950;0;;100;15.4;15.4;15;16;5.43;
02-12-2024 21:35:00;0;0;0;950;0;;100;15.34;15.34;15;16;5.24;
02-12-2024 21:40:00;0;0;0;950;0;;100;15.3;15.3;15;16;5.2;
02-12-2024 21:45:00;0;0;0;950;0;;100;15.24;15.24;15;16;5.14;
02-12-2024 21:50:00;0;0;0;950;0;;100;15.14;15.14;15;16;5.04;
02-12-2024 21:55:00;0;0;0;950;0;;100;15.04;15.04;15;16;5;
02-12-2024 22:00:00;0;0;0;950;0;;100;15;15;15;16;5.17;
02-12-2024 22:05:00;0;0;0.56;950;0;;100;14.94;14.94;15;16;5.58;
02-12-2024 22:10:00;0;0;1.56;950;0;;100;14.96;14.96;15;16;5.86;
02-12-2024 22:15:00;0;0;1.44;950;0;;100;15.11;15.11;15;16;5.84;
02-12-2024 22:20:00;0;0;0.44;950;0;;100;15.31;15.31;15;16;5.63;
02-12-2024 22:25:00;0;0;0;950;0;;100;15.4;15.4;15;16;5.44;
02-12-2024 22:30:00;0;0;0;950;0;;100;15.46;15.46;15;16;5.4;
02-12-2024 22:35:00;0;0;0;950;0;;100;15.5;15.5;15;16;5.34;
02-12-2024 22:40:00;0;0;0;950;0;;100;15.44;15.44;15;16;5.36;
02-12-2024 22:45:00;0;0;0.56;950;0;;100;15.34;15.34;15;16;5.51;
02-12-2024 22:50:00;0;0;1;950;0;;100;15.3;15.3;15;16;5.66;
02-12-2024 22:55:00;0;0;1;950;0;;100;15.24;15.24;15;16;5.7;
02-12-2024 23:00:00;0;0;0.44;950;0;;100;15.2;15.2;15;16;5.76;
02-12-2024 23:05:00;0;0;0;950;0;;100;15.14;15.14;15;16;5.69;
02-12-2024 23:10:00;0;0;0;950;0;;100;15.1;15.1;15;16;5.6;
02-12-2024 23:15:00;0;0;0;950;0;;100;15.1;15.1;15;16;5.54;
02-12-2024 23:20:00;0;0;0;950;0;;100;15.04;15.04;15;16;5.44;
02-12-2024 23:25:00;0;0;0;950;0;;100;14.94;14.94;15;16;5.29;
02-12-2024 23:30:00;0;0;0;950;0;;100;14.9;14.9;15;16;5.2;
02-12-2024 23:35:00;0;0;0;950;0;;100;14.84;14.84;15;16;5.14;
02-12-2024 23:40:00;0;0;0;950;0;;100;14.86;14.86;15;16;5.04;
02-12-2024 23:45:00;0;0;0;950;0;;100;14.84;14.84;15;16;4.78;
02-12-2024 23:50:00;0;0;0;950;0;;100;14.8;14.8;15;16;4.49;
02-12-2024 23:55:00;0;0;0;950;0;;100;14.74;14.74;15;16;4.29;
03-12-2024 00:00:00;0;0;0;950;0;;100;14.79;14.79;15;16;4.02;
03-12-2024 00:05:00;0;0;0;950;0;;100;14.61;14.61;15;16;3.9;
03-12-2024 00:10:00;0;0;0;950;0;;100;14.7;14.7;15;16;3.8;
03-12-2024 00:15:00;0;0;0;950;0;;100;14.6;14.6;15;16;3.32;
03-12-2024 00:20:00;0;0;0;950;0;;100;14.5;14.5;15;16;3.49;
03-12-2024 00:25:00;0;0;0;950;0;;100;14.5;14.5;15;16;3.31;
03-12-2024 00:30:00;0;0;0;950;0;;100;14.4;14.4;15;16;3.11;
03-12-2024 00:35:00;0;0;0;950;0;;100;14.4;14.4;15;16;3.2;
03-12-2024 00:40:00;0;0;0;950;0;;100;14.3;14.3;15;16;3.1;
03-12-2024 00:45:00;0;0;0;950;0;;100;14.2;14.2;15;16;2.81;
03-12-2024 00:50:00;0;0;0;950;0;;100;14.2;14.2;15;16;2.51;
03-12-2024 00:55:00;0;0;0;950;0;;100;14.3;14.3;15;16;2.69;
03-12-2024 01:00:00;0;0;0;950;0;;100;14.11;14.11;15;16;2.32;
03-12-2024 01:05:00;0;0;0;950;0;;100;14.1;14.1;15;16;2.49;
03-12-2024 01:10:00;0;0;0;950;0;;100;14.1;14.1;15;16;2.5;
03-12-2024 01:15:00;0;0;0;950;0;;100;14.1;14.1;15;16;2.02;
03-12-2024 01:20:00;0;0;0.95;950;0;;100;14.67;14.67;15;16;2.57;
03-12-2024 01:25:00;0;0;1;950;0;;100;15.18;15.18;15;16;2.31;
03-12-2024 01:30:00;0;0;0.05;950;0;;100;15.3;15.3;15;16;2.49;
03-12-2024 01:35:00;0;0;0;950;0;;100;15.3;15.3;15;16;2.21;
03-12-2024 01:40:00;0;0;0;950;0;;100;15.11;15.11;15;16;2.2;
03-12-2024 01:45:00;0;0;0;950;0;;100;15;15;15;16;2.1;
03-12-2024 01:50:00;0;0;0;950;0;;100;15;15;15;16;2.1;
03-12-2024 01:55:00;0;0;0;950;0;;100;15.76;15.76;15;16;1.91;
03-12-2024 02:00:00;0;0;0;950;0;;100;15.61;15.61;15;16;1.71;
03-12-2024 02:05:00;0;0;0;950;0;;100;15.03;15.03;15;16;1.89;
03-12-2024 02:10:00;0;0;0.95;950;0;;100;14.52;14.52;15;16;2.09;
03-12-2024 02:15:00;0;0;1;950;0;;100;14.31;14.31;15;16;2.2;
03-12-2024 02:20:00;0;0;0.05;950;0;;100;14.11;14.11;15;16;2.39;
03-12-2024 02:25:00;0;0;0;950;0;;100;14.96;14.96;15;16;2.21;
03-12-2024 02:30:00;0;0;0;950;0;;100;15.38;15.38;15;16;2.3;
03-12-2024 02:35:00;0;0;0;950;0;;100;15.3;15.3;15;16;2.3;
03-12-2024 02:40:00;0;0;0;950;0;;100;15.11;15.11;15;16;2.3;
03-12-2024 02:45:00;0;0;0;950;0;;100;15;15;15;16;2.3;
03-12-2024 02:50:00;0;0;0;950;0;;100;15;15;15;16;2.3;
03-12-2024 02:55:00;0;0;0;950;0;;100;15.67;15.67;15;16;2.11;
03-12-2024 03:00:00;0;0;0;950;0;;100;15.32;15.32;17.86;18.86;2;
03-12-2024 03:05:00;0;0;0;950;0;;100;14.73;14.73;18;19;1.9;
03-12-2024 03:10:00;0;0;0;950;0;;100;14.41;14.41;18;19;1.52;
03-12-2024 03:15:00;0;0;0;950;0;;100;14.69;14.69;18;19;1.69;
03-12-2024 03:20:00;0;0;0;950;0;;100;15.27;15.27;18;19;1.41;
03-12-2024 03:25:00;0;0;0;950;0;;100;15.49;15.49;18;19;0.83;
03-12-2024 03:30:00;0;0;0;950;0;;100;16.17;16.17;18;19;0.8;
03-12-2024 03:35:00;0;0;0;950;0;;100;16.01;16.01;18;19;0.7;
03-12-2024 03:40:00;0;0;0;950;0;;100;15.52;15.52;18;19;0.6;
03-12-2024 03:45:00;0;0;0;950;0;;100;15.12;15.12;18;19;0.5;
03-12-2024 03:50:00;0;0;0;950;0;;100;14.91;14.91;18;19;0.31;
03-12-2024 03:55:00;0;0;0;950;0;;100;15.09;15.09;18;19;0.01;
03-12-2024 04:00:00;0;0;0;950;0;;100;16.34;16.34;18;19;0.1;
03-12-2024 04:05:00;0;0;0;950;0;;100;16.4;16.4;18;19;0.2;
03-12-2024 04:10:00;0;0;0;950;0;;100;15.83;15.83;18;19;-0.18;
03-12-2024 04:15:00;0;0;0;950;0;;100;15.42;15.42;18;19;-0.39;
03-12-2024 04:20:00;0;0;0;950;0;;100;15.4;15.4;18;19;-0.21;
03-12-2024 04:25:00;0;0;0;950;0;;100;15.21;15.21;18;19;-0.1;
03-12-2024 04:30:00;0;0;0;950;0;;100;15.01;15.01;18;19;0.09;
03-12-2024 04:35:00;0;0;0;950;0;;100;15.1;15.1;18;19;-0.09;
03-12-2024 04:40:00;0;0;0;950;0;;100;15.29;15.29;18;19;0;
03-12-2024 04:45:00;0;0;0;950;0;;100;16.06;16.06;18;19;0.19;
03-12-2024 04:50:00;0;0;0;950;0;;100;16.77;16.77;18;19;0.3;
03-12-2024 04:55:00;0;0;0;950;0;;100;16.42;16.42;18;19;0.11;
03-12-2024 05:00:00;0;0;0;950;0;;100;15.92;15.92;18;19;-0.19;
03-12-2024 05:05:00;0;0;0;950;0;;90.47;16.19;16.19;18;19;-0.2;
03-12-2024 05:10:00;0;0;0.95;950;0;;90;15.82;15.82;18;19;-0.1;
03-12-2024 05:15:00;0;0;0.05;950;0;;90;15.23;15.23;18;19;-0.29;
03-12-2024 05:20:00;0;0;0;950;0;;90;14.91;14.91;18;19;-0.3;
03-12-2024 05:25:00;0;0;0;950;0;;90;15.47;15.47;18;19;-0.11;
03-12-2024 05:30:00;0;0;0;950;0;;90;16.07;16.07;18;19;0.19;
03-12-2024 05:35:00;0;0;0;950;0;;90;15.91;15.91;18;19;0.2;
03-12-2024 05:40:00;0;0;0;950;0;;90;15.71;15.71;18;19;-0.09;
03-12-2024 05:45:00;0;0;0;950;0;;90;16.37;16.37;18;19;0.19;
03-12-2024 05:50:00;0;0;0;950;0;;90;16.69;16.69;18;19;0.39;
03-12-2024 05:55:00;0;0;0;950;0;;90;16.32;16.32;18;19;0.59;
03-12-2024 06:00:00;0;0;0;950;0;;90;16.11;16.11;18;19;0.22;
03-12-2024 06:05:00;0;0;0;950;0;;90;16.67;16.67;18;19;0.3;
03-12-2024 06:10:00;0;0;0;950;0;;90;16.8;16.8;18;19;0.11;
03-12-2024 06:15:00;0;0;0;950;0;;90;16.32;16.32;18;19;0.29;
03-12-2024 06:20:00;0;0;0;950;0;;90;15.82;15.82;18;19;0.49;
03-12-2024 06:25:00;0;0;0;950;0;;90;15.42;15.42;18;19;0.6;
03-12-2024 06:30:00;0;0;0;950;0;;90;15.11;15.11;18;20.91;0.7;
03-12-2024 06:35:00;0;0;0;950;0;;90;15.2;15.2;18;21;0.8;
03-12-2024 06:40:00;0;0;0;950;0;;90;16.53;16.53;18;21;0.8;
03-12-2024 06:45:00;0;0;0;950;0;;90;17.74;17.74;18;21;1.09;
03-12-2024 06:50:00;0;0;0;950;0;;90;17.32;17.32;18;21;1.2;
03-12-2024 06:55:00;0;0;0;950;0;;90;16.44;16.44;19.91;21;1.2;
03-12-2024 07:00:00;0;0;0;950;0;;90;15.83;15.83;20;21;1.3;
03-12-2024 07:05:00;0;0;0;950;0;;99.53;15.51;15.51;20;21;1.01;
03-12-2024 07:10:00;0;0;0;950;0;;100;15.5;15.5;20;21;0.81;
03-12-2024 07:15:00;0;0;0;950;0;;100;15.6;15.6;20;21;0.51;
03-12-2024 07:20:00;0;0;0;950;0;;100;15.69;15.69;20;21;0.5;
03-12-2024 07:25:00;0;0;0;50.67;0;;100;15.61;15.61;20;21;0.22;
03-12-2024 07:30:00;0;0;1.89;0;0;;100;15.6;15.6;20;21;0.29;
03-12-2024 07:35:00;0;0;3.89;0;0;;90.53;15.51;15.51;20;21;0.11;
03-12-2024 07:40:00;0;0;6.84;0;0;;87.16;14.84;14.84;20;21;-0.18;
03-12-2024 07:45:00;0;0;11.73;0;0;;83.31;14.8;14.8;20;21;-0.29;
03-12-2024 07:50:00;0;0;15.79;0.95;0;;78.27;16.31;16.31;20;21;-0.11;
03-12-2024 07:55:00;0;0;19.79;1.95;0;;78;17.44;17.44;20;21;-0.29;
03-12-2024 08:00:00;0;0;25.68;2;0;;71.75;16.93;16.93;20;21;-0.3;
03-12-2024 08:05:00;0;0;31.68;3.89;0;;63.35;16.05;16.05;20;21;-0.39;
03-12-2024 08:10:00;0;0;37.68;4.95;0;;52.39;15.34;15.34;20;21;-0.31;
03-12-2024 08:15:00;0;0;44.63;5.95;0;;38.07;14.92;14.92;20;21;-0.11;
03-12-2024 08:20:00;0;0;62.04;7.89;0;;37.11;14.81;14.81;20;21;0.18;
03-12-2024 08:25:00;0;0;74.36;10.84;0;;1.98;16.31;16.31;20;21;0.58;
03-12-2024 08:30:00;0;0;73.11;12.89;0;;0;18.1;18.1;20;21;0.88;
03-12-2024 08:35:00;0;0;68.27;14.89;0;;0;19.15;19.15;20;21;1.09;
03-12-2024 08:40:00;0;0;74.63;16.89;0;;0;19.86;19.86;20;21;1.38;
03-12-2024 08:45:00;0;0;79.73;19.84;0;;0;19.9;19.9;20;21;1.49;
03-12-2024 08:50:00;0;0;81.89;21.89;0;;0;18.95;18.95;20;21;1.59;
03-12-2024 08:55:00;0;0;78.21;23.89;0;;0;19.28;19.28;20;21;1.6;
03-12-2024 09:00:00;0;0;78.95;26.84;0;;0;20.15;20.15;20;21;1.98;
03-12-2024 09:05:00;0;0;79.95;28.89;0;;0;19.92;19.92;20;21;2;
03-12-2024 09:10:00;0;0;74.32;30.89;0;;0;19.05;19.05;20;21;2.09;
03-12-2024 09:15:00;0;0;84.41;33.84;0;;0;19.47;19.47;20;21;2.19;
03-12-2024 09:20:00;0;0;102.99;36.84;0;;0;20.54;20.54;20;21;2.39;
03-12-2024 09:25:00;0;0;136.19;41.73;0;;0;20.22;20.22;20;21;2.31;
03-12-2024 09:30:00;0;0;232.67;49.57;0;;0;19.54;19.54;20;21;2.77;
03-12-2024 09:35:00;0;0;257.88;58.52;0;;0;19.69;19.69;20;21;3.65;
03-12-2024 09:40:00;0;0;259;66.57;0;;0;20.84;20.84;20;21;3.51;
03-12-2024 09:45:00;0;0;262.79;73.63;0;;0;20.52;20.52;20;21;3.88;
03-12-2024 09:50:00;0;0;279.09;82.52;0;;0;20.12;20.12;20;21;4.66;
03-12-2024 09:55:00;0;0;238.35;88.68;0;;0;20.01;20.01;20;21;3.75;
03-12-2024 10:00:00;0;0;193.4;93.73;0;;0;19.72;19.72;20;21;3.51;
03-12-2024 10:05:00;0;0;187.21;99.68;0;;0;19.42;19.42;20;21;3.31;
03-12-2024 10:10:00;0;0;217.29;106.63;0;;0;19.21;19.21;20;21;3.49;
03-12-2024 10:15:00;0;0;190.6;111.73;0;;0;19.29;19.29;20;21;3.41;
03-12-2024 10:20:00;0;0;211.72;118.63;0;;0;20.63;20.63;20;21;3.59;
03-12-2024 10:25:00;0;0;320.92;129.41;0;;0;20.7;20.7;20;21;3.6;
03-12-2024 10:30:00;0;0;385.69;142.31;0;;0;20.61;20.61;20;21;3.6;
03-12-2024 10:35:00;0;0;390.89;153.41;0;;0;20.69;20.69;20;21;3.79;
03-12-2024 10:40:00;0;0;436.44;167.25;0;;0;20.79;20.79;20;21;3.89;
03-12-2024 10:45:00;0;0;483.49;182.2;0;;0;21.37;21.37;20;21;3.81;
03-12-2024 10:50:00;0;0.95;492.63;197.2;0;;0;22.16;22.16;20;21;3.71;
03-12-2024 10:55:00;0;1;502.47;212.2;0;;0;22.58;22.58;20;21;3.79;
03-12-2024 11:00:00;0;6.68;546.55;228.15;0;;0;23.17;23.17;20;21;4.27;
03-12-2024 11:05:00;0;15.52;547.11;245.09;0;;0;23.48;23.48;20;21;4.39;
03-12-2024 11:10:00;0;16;508.19;260.2;0;;0;23.5;23.5;20;21;4.49;
03-12-2024 11:15:00;0;16;515.47;276.15;0;;0;23.5;23.5;20;21;5.26;
03-12-2024 11:20:00;0;16;447.84;287.41;0;;0;23.41;23.41;20;21;4.83;
03-12-2024 11:25:00;0;16;503.64;304.09;0;;0;23.49;23.49;20;21;4.8;
03-12-2024 11:30:00;0;17.89;524.04;319.2;0;;0;23.69;23.69;20;21;5.37;
03-12-2024 11:35:00;0;18;545.83;336.09;0;;0;23.79;23.79;20;21;5.21;
